Brand_Mod,model,model_year,KM,fuel,HP,Litros,Cilindros,transmission_mod,ext_col_mod,int_col_mod,accident_mod,clean_title_mod,price_eur
Outra,Impreza 2.0i,2018,149669,Gasoline,152,2.0,4,CVT,Outra,Black,At least 1 accident or damage reported,Yes,14560
Outra,CT4 Luxury,2020,56649,Gasoline,237,2.0,4,Automatic,Outra,Black,None reported,Yes,25935
Outra,S4 3.0T Premium Plus,2018,42648,Gasoline,354,3.0,6,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,34580
Outra,Escalade EXT Base,2009,249448,E85 Flex Fuel,403,6.2,8,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,15379
Outra,718 Boxster GTS,2019,16737,Gasoline,365,2.5,4,Automatic,Outra,Black,None reported,Yes,90772
Mercedes-Benz,Sprinter 2500,2016,230603,Diesel,161,2.1,4,Automatic,white,Black,None reported,Yes,30476
Chevrolet,Suburban LT,2017,314403,Gasoline,355,5.3,8,Outras,Black,Black,At least 1 accident or damage reported,Yes,23660
Ford,Mustang EcoBoost Premium,2017,143798,Gasoline,310,2.3,4,Automatic,white,Black,At least 1 accident or damage reported,Yes,19100
Outra,Challenger SRT8,2008,404966,Gasoline,425,6.1,8,Automatic,Outra,Black,None reported,Yes,9555
Outra,Integra LS,1998,193121,Gasoline,140,1.8,4,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,5005
Outra,GX 470 Base,2005,183465,Gasoline,270,4.7,8,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,12240
Outra,Yukon XL Denali,2018,73413,Gasoline,420,6.2,8,Automatic,white,Outra,None reported,Yes,46410
Outra,GX 460 Base,2018,106056,Gasoline,301,4.6,8,DCT,Outra,Black,At least 1 accident or damage reported,Yes,31577
Outra,Town & Country Touring-L,2013,186478,E85 Flex Fuel,283,3.6,6,Automatic,Black,Black,None reported,Yes,8645
Outra,Pathfinder SL,2020,72420,Gasoline,284,3.5,6,CVT,Black,Black,None reported,Yes,26389
Outra,XC90 T6 Inscription,2020,36210,Gasoline,316,2.0,4,Automatic,Black,Outra,None reported,Yes,45500
Outra,Taycan Turbo,2020,33841,Outro,,,,Outras,Outra,beige,None reported,No,88179
Chevrolet,Avalanche LTZ,2013,157716,E85 Flex Fuel,320,5.3,8,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,25024
Outra,Escalade EXT Base,2007,159325,Gasoline,403,6.2,8,Automatic,Black,Black,None reported,Yes,20929
Ford,Transit Connect XLT,2015,312943,Gasoline,169,2.5,4,Automatic,white,Black,None reported,Yes,8998
Chevrolet,Suburban LT,2018,121451,Gasoline,355,5.3,8,Automatic,Outra,Black,None reported,Yes,31395
Outra,Model Y Long Range,2021,23564,Outro,425,,,Automatic,Outra,Black,None reported,Yes,44135
Chevrolet,Suburban 1500 LT,2015,269565,Gasoline,355,5.3,8,Automatic,Outra,Black,None reported,Yes,16380
Outra,Impreza WRX STI,2014,123919,Gasoline,305,2.5,4,Manual,Outra,Black,At least 1 accident or damage reported,Yes,27300
Outra,Countryman Cooper S ALL4,2016,153000,Gasoline,181,1.6,4,Automatic,Outra,Black,None reported,Yes,11602
Chevrolet,Corvette Base,2008,45303,Gasoline,430,6.2,8,DCT,Outra,beige,None reported,Yes,28210
Outra,1500 Big Horn,2015,226113,Gasoline,395,5.7,8,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,12740
Outra,MKX Black Label,2017,111738,Gasoline,335,2.7,6,Automatic,Outra,Black,None reported,Yes,24115
Outra,Highlander XLE,2023,14045,Gasoline,,2.4,,Automatic,Outra,Black,None reported,No,40582
Ford,F-250 XL,2014,57775,E85 Flex Fuel,385,6.2,8,DCT,Outra,Outra,At least 1 accident or damage reported,Yes,25389
Outra,Rover Range Rover Evoque R-Dynamic HSE,2020,48963,Hybrid,,,,Automatic,Outra,Black,None reported,No,40948
Outra,Verano Convenience,2013,109958,E85 Flex Fuel,180,2.4,4,DCT,Outra,Outra,None reported,Yes,10915
Outra,911 GT3,2015,21324,Gasoline,475,3.8,6,Automatic,Outra,Outra,None reported,Yes,140959
Outra,Sierra 1500 Denali,2021,71923,Gasoline,,6.2,8,Automatic,white,Outra,At least 1 accident or damage reported,No,51779
Chevrolet,Camaro 1SS,2019,30899,Gasoline,455,6.2,8,Manual,Outra,Black,None reported,Yes,37765
Outra,R1T Launch Edition,2022,13971,Outro,835,,,Automatic,Outra,Black,None reported,Yes,74620
Outra,CX-5 Grand Touring,2021,100386,Gasoline,,2.5,,Automatic,Outra,Black,None reported,Yes,23922
Outra,4Runner 4WD,1999,429695,Gasoline,150,2.7,4,Manual,Outra,beige,At least 1 accident or damage reported,Yes,7280
Chevrolet,Bolt EUV Premier,2022,12270,Outro,,,,Automatic,Outra,Outra,None reported,Yes,29106
Mercedes-Benz,SLK-Class SLK230 Kompressor,2001,94629,Gasoline,190,2.3,4,Automatic,Outra,Black,None reported,Yes,8190
Outra,Continental GT Base,2009,69202,Gasoline,552,6.0,12,Automatic,Black,Black,None reported,Yes,44135
Ford,F-250 XLT,2019,149140,Diesel,450,6.7,8,Automatic,Black,Black,At least 1 accident or damage reported,Yes,45500
BMW,M5 Base,2018,65983,Gasoline,600,4.4,8,DCT,white,Outra,None reported,Yes,54782
Ford,F-250 Lariat,2015,152299,E85 Flex Fuel,385,6.2,8,Automatic,white,Black,At least 1 accident or damage reported,Yes,29575
Outra,Rover Range Rover 3.0L V6 Supercharged HSE,2019,79193,Gasoline,380,3.0,6,DCT,Black,Black,None reported,Yes,56807
Outra,Q5 2.0T Premium Plus,2018,81111,Gasoline,252,2.0,4,DCT,white,beige,None reported,Yes,25935
BMW,330 i xDrive,2017,101630,Gasoline,248,2.0,4,Automatic,white,beige,None reported,Yes,19565
Chevrolet,Silverado 1500 LT Trail Boss,2021,78280,Gasoline,,5.3,8,Automatic,Outra,Outra,None reported,No,39736
BMW,X7 ALPINA XB7,2022,7265,Gasoline,,,,Automatic,Outra,Black,None reported,No,121028
Chevrolet,Suburban 2500 LS,2006,96561,Gasoline,325,8.1,8,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,22704
Mercedes-Benz,GL-Class GL 450,2011,222170,Gasoline,335,4.7,8,Automatic,white,beige,None reported,Yes,15015
Outra,Grand Caravan R/T,2013,69202,E85 Flex Fuel,283,3.6,6,Automatic,Outra,Black,None reported,Yes,31850
Outra,Panamera Turbo,2018,48039,Gasoline,550,4.0,8,Automatic,Outra,Outra,None reported,Yes,81672
Outra,FX50 Base,2009,305968,Gasoline,390,5.0,8,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,11375
Outra,Civic LX,2016,178637,Gasoline,158,2.0,4,Automatic,Outra,Black,None reported,Yes,11830
Outra,Wrangler Rubicon,2014,160049,Gasoline,285,3.6,6,Manual,Outra,Black,None reported,Yes,19110
Outra,Compass Latitude,2020,28164,Gasoline,180,2.4,4,Automatic,Outra,Black,None reported,Yes,23382
Mercedes-Benz,CLA-Class CLA 250,2015,123522,Gasoline,208,2.0,4,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,14559
Outra,Altima 2.5 SL,2014,246793,Gasoline,182,2.5,4,Automatic,Black,Black,At least 1 accident or damage reported,Yes,8190
Outra,Optima EX,2015,176352,Gasoline,192,2.4,4,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,10829
Mercedes-Benz,S-Class S 550 4MATIC,2016,108277,Gasoline,449,4.7,8,Automatic,white,Black,None reported,Yes,38219
Chevrolet,Suburban Z71,2022,58830,Gasoline,,5.3,8,Automatic,white,Outra,None reported,Yes,58502
Outra,Terrain Denali,2016,231746,Gasoline,301,3.6,6,Automatic,white,Black,None reported,Yes,16744
BMW,X5 M Base,2017,99414,Gasoline,567,4.4,8,DCT,Outra,Black,None reported,Yes,41860
Outra,Tacoma Base,2009,78456,Gasoline,159,2.7,4,Manual,Outra,Outra,None reported,Yes,16289
Chevrolet,Tahoe LT,2018,120701,Gasoline,355,5.3,8,Automatic,Outra,Black,None reported,Yes,32760
Outra,Continental GT V8,2022,2889,Gasoline,,4.0,,Automatic,Outra,Outra,None reported,No,245692
Outra,A3 2.0T,2010,134380,Gasoline,200,2.0,4,DCT,Outra,Black,None reported,Yes,5915
Outra,Pilot EX-L,2020,70811,Gasoline,280,3.5,6,Automatic,white,Black,None reported,Yes,31849
Outra,NSX Base,1993,122278,Outro,,,,Automatic,Outra,Black,None reported,Yes,82082
Outra,Ghibli S Q4,2017,86100,Gasoline,404,3.0,6,Automatic,Outra,Black,None reported,Yes,26117
Outra,Seltos S,2021,25910,Gasoline,146,2.0,4,Automatic,Outra,Black,None reported,Yes,23205
Outra,Q3 S line Premium Plus,2022,27966,Gasoline,,,,Automatic,white,beige,None reported,No,36398
Ford,Mustang GT,2014,62056,Gasoline,420,5.0,8,Manual,Black,Black,At least 1 accident or damage reported,Yes,25935
Outra,Accent SEL,2022,8208,Gasoline,120,1.6,4,Automatic,Outra,Black,None reported,Yes,17745
BMW,335 i xDrive,2009,112274,Gasoline,300,3.0,6,Manual,Black,Black,None reported,Yes,17745
Outra,XF Premium,2011,170590,Gasoline,385,5.0,8,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,8554
Outra,Model X Long Range,2022,19087,Outro,670,,,Automatic,white,Outra,None reported,Yes,84175
Outra,Taycan Turbo,2020,28968,Outro,616,,,Automatic,Outra,Black,None reported,Yes,95550
Ford,Expedition Limited,2021,72420,Gasoline,375,3.5,6,DCT,Outra,Black,None reported,Yes,47320
Outra,CX-30 Preferred,2020,15976,Gasoline,,2.5,,Automatic,white,Black,None reported,Yes,25041
Outra,MKZ Base,2011,134807,Gasoline,263,3.5,6,Automatic,Black,Black,None reported,Yes,8185
Outra,Tundra SR5,2015,173880,Gasoline,,5.7,8,Automatic,Black,Outra,None reported,Yes,28556
Mercedes-Benz,AMG C 43 Base 4MATIC,2018,66788,Gasoline,362,3.0,6,Automatic,white,Outra,At least 1 accident or damage reported,Yes,36262
Outra,GranTurismo Base,2015,45062,Gasoline,444,4.7,8,Automatic,white,Outra,None reported,Yes,40949
Outra,812 Superfast Base,2020,2535,Gasoline,788,6.5,12,DCT,Outra,Black,None reported,Yes,427609
Mercedes-Benz,G-Class G 550 4MATIC,2020,72420,Gasoline,416,4.0,8,Automatic,Black,Black,None reported,Yes,121030
Outra,Acadia SLE-2,2016,162214,Gasoline,,3.6,6,Automatic,white,Outra,At least 1 accident or damage reported,Yes,11825
Ford,F-150 FX4,2014,137599,Gasoline,411,6.2,8,DCT,Black,Black,None reported,Yes,24479
BMW,M4 Base,2023,24140,Gasoline,,3.0,,Manual,Outra,Outra,None reported,No,73710
Chevrolet,Silverado 2500 H/D,2001,268760,Gasoline,300,6.0,8,Automatic,white,Outra,At least 1 accident or damage reported,Yes,5915
Outra,QX56 Base,2011,165779,Gasoline,400,5.6,8,Automatic,Black,beige,None reported,Yes,12285
Outra,Q5 2.0T Premium,2012,191512,Gasoline,211,2.0,4,Automatic,Outra,Outra,None reported,Yes,10920
Outra,2500 Tradesman,2018,83686,Diesel,350,6.7,6,Automatic,Outra,Black,None reported,Yes,45500
BMW,X1 sDrive28i,2014,80628,Gasoline,240,2.0,4,Automatic,Outra,beige,None reported,Yes,9823
Outra,Impreza WRX Sti,2005,151278,Gasoline,300,2.5,4,Manual,Black,Outra,None reported,Yes,17745
Outra,911 Carrera 4S,2002,192317,Gasoline,320,3.6,6,Manual,Black,Black,At least 1 accident or damage reported,Yes,33665
BMW,X3 xDrive30i,2019,148124,Gasoline,,2.0,,Automatic,white,Black,None reported,Yes,22749
Outra,Macan S,2019,59063,Gasoline,348,3.0,6,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,44581
Outra,R8 5.2 V10,2021,10295,Gasoline,,5.2,10,Automatic,Outra,Outra,None reported,No,157339
Outra,Sportage X-Pro,2023,739,Gasoline,,2.5,,Automatic,Outra,Black,None reported,No,33668
Outra,XTS Luxury,2017,111510,Gasoline,304,3.6,6,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,19107
Mercedes-Benz,GLS 450 Base 4MATIC,2019,31865,Gasoline,362,3.0,6,Automatic,Outra,Black,None reported,Yes,48958
Outra,S4 3.0T Premium Plus,2013,147862,Gasoline,333,3.0,6,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,21840
Outra,Grand Caravan SE,2018,102998,E85 Flex Fuel,283,3.6,6,Automatic,white,Outra,None reported,Yes,31850
Outra,2 Launch Edition,2021,19589,Outro,,,,Automatic,Outra,Outra,None reported,No,32759
BMW,M240 i,2019,31060,Gasoline,335,3.0,6,Automatic,white,Outra,None reported,Yes,32760
Chevrolet,Suburban RST,2021,83686,Gasoline,355,5.3,8,Automatic,Outra,Black,None reported,Yes,55510
Chevrolet,Camaro 2LT,2010,138677,Gasoline,304,3.6,6,Automatic,Black,Black,At least 1 accident or damage reported,Yes,15470
Ford,F-150 XLT,2020,148060,Gasoline,375,3.5,6,Automatic,Outra,Black,None reported,Yes,27299
Ford,Mustang GT Premium,2016,41387,Gasoline,435,5.0,8,Manual,Black,Black,None reported,Yes,30849
Outra,370Z NISMO Tech,2016,68558,Gasoline,350,3.7,6,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,29074
Ford,Escape PHEV SE,2022,3040,Plug-In Hybrid,221,2.5,4,CVT,white,Outra,None reported,Yes,29894
Outra,Cayenne Turbo,2004,148864,Gasoline,450,4.5,8,DCT,Outra,Black,None reported,Yes,10920
Outra,Model 3 Long Range,2018,99297,Outro,271,,,Automatic,white,Black,None reported,Yes,23569
BMW,M4 Base,2016,100584,Gasoline,425,3.0,6,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,36855
Outra,Challenger SXT,2022,47476,Gasoline,303,3.6,6,Automatic,Outra,Black,None reported,Yes,28210
Outra,Wrangler Unlimited Rubicon 392,2021,61155,Gasoline,470,6.4,8,DCT,Outra,Black,None reported,Yes,66412
Outra,XKR Base,2007,80467,Gasoline,420,4.2,8,DCT,Black,beige,At least 1 accident or damage reported,Yes,19929
Outra,Escalade ESV Platinum,2017,151232,Gasoline,420,6.2,8,Automatic,white,beige,None reported,Yes,42770
Outra,Tucson SEL,2022,21993,Gasoline,,2.5,,Automatic,Outra,Black,None reported,No,25479
Outra,Impreza Premium,2022,16768,Gasoline,,2.0,,Outras,white,Black,At least 1 accident or damage reported,No,22748
Outra,Arteon 2.0T SEL Premium R-Line,2020,43243,Gasoline,,2.0,,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,31527
Chevrolet,Tahoe LS,2005,273588,Gasoline,285,4.8,8,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,8190
Chevrolet,Camaro 2SS,2022,12002,Gasoline,455,6.2,8,Manual,Outra,Black,None reported,Yes,43225
Ford,Fusion Hybrid Base,2012,254865,Hybrid,191,2.5,4,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,7508
Chevrolet,Corvette Stingray w/2LT,2021,39703,Gasoline,490,6.2,8,DCT,white,Outra,None reported,Yes,65975
Outra,Challenger R/T,2010,161095,Outro,,,,DCT,Outra,Black,None reported,Yes,15470
Chevrolet,Cruze LT,2012,312213,Gasoline,138,1.4,4,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,4459
Mercedes-Benz,C-Class C 300 4MATIC,2021,30578,Gasoline,255,2.0,4,Automatic,Outra,beige,None reported,Yes,34579
Chevrolet,Monte Carlo Supercharged SS,2004,239470,Gasoline,240,3.8,6,Automatic,Outra,Black,None reported,Yes,5915
Outra,911 GT3,2023,426,Gasoline,,4.0,,Manual,Black,Outra,None reported,Yes,254754
Outra,S2000 Base,2001,192960,Gasoline,240,2.0,4,Manual,Black,Outra,At least 1 accident or damage reported,Yes,16380
Outra,Grand Wagoneer Base,2023,6038,Gasoline,,6.4,8,Automatic,Outra,Outra,None reported,Yes,77004
Outra,Escalade Premium,2015,114263,Gasoline,420,6.2,8,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,32759
Ford,E250 Cargo,2013,140819,E85 Flex Fuel,225,4.6,8,Automatic,white,Outra,At least 1 accident or damage reported,Yes,16177
Outra,Q7 3.0T Premium,2017,173809,Gasoline,333,3.0,6,Automatic,Outra,Outra,None reported,Yes,23659
Chevrolet,Suburban LTZ,2016,218040,Gasoline,,5.3,8,Automatic,Outra,Outra,None reported,No,27071
BMW,328 i xDrive,2011,177028,Gasoline,230,3.0,6,Automatic,Black,beige,At least 1 accident or damage reported,Yes,5460
Outra,CR-V LX,2004,283665,Gasoline,160,2.4,4,Manual,Outra,Outra,None reported,Yes,3412
Outra,Beetle 1.8T,2016,48280,Gasoline,170,1.8,4,DCT,Outra,beige,At least 1 accident or damage reported,Yes,17290
Ford,Focus SE,2009,173004,Gasoline,132,2.0,4,Automatic,white,Black,None reported,Yes,8645
Outra,Navigator Premiere,2018,37820,Gasoline,450,3.5,6,Automatic,Black,Black,At least 1 accident or damage reported,Yes,45500
Ford,Excursion XLS,2004,262323,Diesel,325,6.0,8,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,16380
Outra,Navigator L Reserve,2019,104374,Gasoline,450,3.5,6,Automatic,Outra,beige,None reported,Yes,42765
Outra,Enclave 1XL,2011,273588,Gasoline,288,3.6,6,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,3640
Outra,Magnum R/T,2005,154497,Gasoline,340,5.7,8,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,10920
Outra,Touareg VR6 Lux,2012,198271,Gasoline,280,3.6,6,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,11329
Outra,Grand Cherokee Limited,2018,80345,Gasoline,293,3.6,6,Automatic,white,Black,None reported,Yes,24115
Outra,Gladiator Overland,2020,69202,Gasoline,285,3.6,6,Automatic,white,beige,None reported,Yes,42315
Outra,Wrangler Unlimited Sahara,2020,110749,Gasoline,,2.0,,Automatic,Outra,Black,None reported,Yes,32120
Ford,F-150 XLT,2021,40800,Gasoline,,3.5,6,Automatic,Outra,Black,None reported,Yes,44098
Outra,911 Carrera S,2017,33090,Gasoline,420,3.0,6,Manual,Outra,Black,None reported,Yes,95550
Outra,Escalade Luxury,2018,86019,Gasoline,420,6.2,8,Automatic,white,beige,None reported,Yes,45499
Outra,Rover Defender,2022,19648,Gasoline,,5.0,8,Automatic,Black,Black,None reported,No,95459
Outra,QX80 Base,2018,161842,Gasoline,,5.6,8,Automatic,Black,Outra,None reported,No,21026
Outra,Sky Red Line,2009,215652,Gasoline,260,2.0,4,Manual,Outra,Black,At least 1 accident or damage reported,Yes,8645
BMW,X5 PHEV xDrive45e,2023,25325,Plug-In Hybrid,389,3.0,6,Automatic,Outra,Outra,None reported,Yes,61789
Outra,GranTurismo Base,2008,112654,Gasoline,405,4.2,8,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,11830
BMW,X6 xDrive50i,2019,72420,Gasoline,445,4.4,8,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,42769
Outra,Venza XLE,2013,166512,Gasoline,268,3.5,6,Automatic,white,Outra,At least 1 accident or damage reported,Yes,12922
Chevrolet,Silverado 1500 ZR2,2022,18664,Gasoline,,6.2,8,Automatic,Outra,Outra,None reported,No,62417
Chevrolet,Silverado 1500 LT Trail Boss,2020,78858,Gasoline,355,5.3,8,Automatic,white,Black,None reported,Yes,40859
Outra,Hardtop Cooper S,2016,67077,Gasoline,189,2.0,4,Automatic,Outra,Black,None reported,Yes,15920
Chevrolet,Equinox Premier w/2LZ,2020,82291,Gasoline,,2.0,,Automatic,Outra,Outra,At least 1 accident or damage reported,No,23478
Ford,F-150 Platinum,2018,59707,E85 Flex Fuel,395,5.0,8,Automatic,Black,Black,None reported,Yes,41860
Ford,Explorer Sport Trac XLT,2007,366930,Gasoline,292,4.6,8,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,3504
Outra,911 Carrera,2023,2414,Gasoline,379,3.0,6,Automatic,Outra,Black,None reported,Yes,135590
Outra,Ascent Touring 7-Passenger,2020,65936,Gasoline,260,2.4,4,DCT,Outra,Outra,None reported,Yes,29575
Outra,RX 350 Base,2013,264737,Gasoline,270,3.5,6,Automatic,white,Black,At least 1 accident or damage reported,Yes,15015
BMW,M3 Base,2001,96561,Gasoline,333,3.2,6,Manual,Black,Outra,None reported,Yes,22750
Outra,TT 1.8L,2005,200761,Gasoline,180,1.8,4,DCT,Outra,Black,None reported,Yes,6279
Outra,Sierra 1500 SLT,2021,18105,Gasoline,420,6.2,8,Automatic,white,Black,None reported,Yes,63928
Outra,Charger Scat Pack,2020,64709,Gasoline,485,6.4,8,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,34580
Outra,ZDX Base,2012,171130,Gasoline,300,3.7,6,Automatic,white,Outra,None reported,Yes,17290
Outra,Highlander Limited,2022,38626,Gasoline,,3.5,6,Automatic,Outra,Outra,None reported,No,43223
Mercedes-Benz,AMG C AMG C 63,2016,99779,Gasoline,469,4.0,8,DCT,Black,Black,None reported,Yes,36400
Mercedes-Benz,S-Class S 63 AMG,2011,96561,Gasoline,536,5.5,8,DCT,white,Black,At least 1 accident or damage reported,Yes,33670
Mercedes-Benz,Metris Base,2021,3676,Gasoline,,2.0,,Automatic,Black,Outra,None reported,Yes,143325
Outra,Escalade Sport Platinum,2021,61960,Gasoline,420,6.2,8,Automatic,white,Black,At least 1 accident or damage reported,Yes,86445
Outra,H2 Base,2004,209215,Gasoline,316,6.0,8,Automatic,Black,Black,At least 1 accident or damage reported,Yes,15015
Ford,Mustang GT Premium,2019,16737,Gasoline,460,5.0,8,Automatic,Outra,Outra,None reported,Yes,36400
Outra,RS 7 4.0T,2021,23696,Hybrid,,,,Automatic,white,Outra,None reported,No,92818
Outra,BRZ Limited,2013,74757,Gasoline,200,2.0,4,Manual,Outra,Black,None reported,Yes,20828
Outra,A7 3.0T Premium Plus,2017,62764,Gasoline,333,3.0,6,DCT,Black,Black,At least 1 accident or damage reported,Yes,31850
Outra,Cooper Base,2010,119091,Gasoline,118,1.6,4,Manual,Outra,Black,None reported,Yes,8782
Outra,Sierra 2500 Base,2019,93342,E85 Flex Fuel,360,6.0,8,Automatic,Outra,beige,None reported,Yes,33215
Outra,LC 500 Base,2018,47958,Gasoline,471,5.0,8,Automatic,Black,Black,None reported,Yes,62330
Outra,1500 Laramie,2022,26046,Gasoline,,5.7,8,Automatic,Outra,Black,None reported,No,42769
Outra,RX 450h Base,2022,25481,Hybrid,308,3.5,6,CVT,white,beige,None reported,Yes,47320
BMW,435 i,2014,129087,Gasoline,300,3.0,6,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,16375
Ford,Fusion Hybrid SE Hybrid,2013,203139,Hybrid,188,2.0,4,CVT,Outra,Black,At least 1 accident or damage reported,Yes,10465
BMW,440 i xDrive,2018,118287,Gasoline,320,3.0,6,Automatic,Black,Outra,None reported,Yes,29120
