Brand_Mod,model,model_year,KM,fuel,HP,Litros,Cilindros,transmission_mod,ext_col_mod,int_col_mod,accident_mod,clean_title_mod,price_eur
Outra,NX 200t Base,2015,86905,Gasoline,235.0,2.0,4.0,Automatic,white,Black,None reported,Yes,24570
Outra,FJ Cruiser Base,2007,288073,Gasoline,239.0,4.0,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,16289
Ford,Explorer Limited,2018,138404,Gasoline,290.0,3.5,6.0,DCT,Black,Black,None reported,Yes,24479
Outra,S60 T5 Premier Plus,2015,62764,Gasoline,250.0,2.5,5.0,DCT,Outra,Outra,At least 1 accident or damage reported,Yes,16289
Ford,Transit-350 Base,2015,241402,Gasoline,310.0,3.5,6.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,15561
Outra,F-PACE 35t Premium,2017,93439,Gasoline,340.0,3.0,6.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,23660
Outra,MKX Reserve,2016,141622,Gasoline,335.0,2.7,6.0,DCT,Black,Black,None reported,Yes,16835
BMW,M3 Base,2011,116319,Gasoline,414.0,4.0,8.0,DCT,Outra,Outra,None reported,Yes,31804
Outra,XLR Base,2009,111725,Gasoline,320.0,4.6,8.0,Automatic,Outra,beige,None reported,Yes,33215
Outra,RS 7 4.0T Performance Prestige,2017,106619,Gasoline,605.0,4.0,8.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,53872
Outra,Martin V8 Vantage Base,2008,40274,Gasoline,380.0,4.3,8.0,Automatic,white,Black,At least 1 accident or damage reported,Yes,35490
Outra,Juke NISMO RS,2016,49407,Gasoline,215.0,1.6,4.0,Manual,Black,Black,At least 1 accident or damage reported,Yes,19565
Ford,Explorer XLT,2022,33278,Gasoline,300.0,2.3,4.0,Automatic,Outra,Black,None reported,Yes,41860
Outra,Sierra 3500 Denali,2019,117629,Diesel,445.0,6.6,8.0,Automatic,white,Black,At least 1 accident or damage reported,Yes,53235
Ford,Mustang GT Premium,2019,50855,Gasoline,460.0,5.0,8.0,Manual,Outra,Outra,None reported,Yes,37310
Outra,XC70 T6 Platinum,2012,111045,Gasoline,300.0,3.0,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,14469
Outra,Firebird Trans Am,2001,147757,Gasoline,310.0,5.7,8.0,Automatic,Outra,Black,None reported,Yes,11694
Outra,Equus Signature,2011,231581,Gasoline,378.0,4.6,8.0,Automatic,Outra,Outra,None reported,Yes,9054
BMW,750 i,2015,113781,Gasoline,445.0,4.4,8.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,20930
Outra,Q60 3.0t Red Sport 400,2018,61155,Gasoline,400.0,3.0,6.0,Automatic,Outra,Outra,None reported,Yes,29120
Mercedes-Benz,E-Class E 350,2014,86100,Gasoline,302.0,3.5,6.0,Automatic,Black,Outra,None reported,Yes,22295
Mercedes-Benz,GLE 350 Base 4MATIC,2020,38798,Gasoline,255.0,2.0,4.0,Automatic,Black,Black,None reported,Yes,50960
Outra,CX-30 2.5 S Select Package,2022,6444,Gasoline,186.0,2.5,4.0,Automatic,Black,Black,None reported,Yes,23205
Outra,Sequoia Platinum,2011,279150,E85 Flex Fuel,381.0,5.7,8.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,14560
Ford,Explorer XLT,2017,259104,Gasoline,290.0,3.5,6.0,Automatic,Outra,Black,None reported,Yes,15925
Outra,Rover Range Rover Sport HSE,2019,104638,Gasoline,340.0,3.0,6.0,Automatic,Black,beige,None reported,Yes,36855
Outra,Romeo Giulia Quadrifoglio,2018,46098,Gasoline,505.0,2.9,6.0,Automatic,Black,Black,None reported,No,37765
Mercedes-Benz,GLS 550 Base 4MATIC,2017,142353,Gasoline,449.0,4.7,8.0,Automatic,white,beige,None reported,Yes,36399
Outra,Palisade SEL,2021,109516,Gasoline,291.0,3.8,6.0,Automatic,Black,Black,None reported,Yes,26936
BMW,M440 i,2021,22048,Hybrid,382.0,3.0,6.0,Automatic,Black,beige,None reported,No,54600
Ford,Utility Police Interceptor Base,2013,168981,E85 Flex Fuel,300.0,3.7,6.0,Automatic,white,Black,At least 1 accident or damage reported,Yes,6006
Ford,F-150 Platinum,2015,136794,Gasoline,365.0,3.5,6.0,Automatic,white,Black,None reported,Yes,28210
Outra,RX 450h Base,2010,271049,Hybrid,245.0,3.5,6.0,Automatic,Black,beige,At least 1 accident or damage reported,Yes,9919
Outra,FJ Cruiser Base,2007,260714,Gasoline,239.0,4.0,6.0,Automatic,Black,Black,None reported,Yes,21819
Outra,Santa Fe Sport 2.0L Turbo,2018,73708,Gasoline,240.0,2.0,4.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,19019
BMW,330e iPerformance,2017,84491,Plug-In Hybrid,247.0,2.0,4.0,DCT,Outra,Black,At least 1 accident or damage reported,Yes,22704
Outra,Durango GT,2017,56078,Gasoline,295.0,3.6,6.0,Automatic,white,Black,At least 1 accident or damage reported,Yes,27300
BMW,X4 M40i,2023,13679,Hybrid,382.0,3.0,6.0,DCT,Outra,beige,None reported,Yes,61789
Outra,Corolla Hybrid LE,2022,71550,Hybrid,121.0,1.8,4.0,Automatic,Outra,Outra,None reported,Yes,20880
Chevrolet,Malibu 1LT,2009,223699,Gasoline,169.0,2.4,4.0,Automatic,white,Black,None reported,Yes,3822
Outra,Escalade Platinum,2019,148060,Gasoline,420.0,6.2,8.0,Automatic,Black,Black,None reported,Yes,47229
Outra,Ram 1500 Laramie,2004,227254,Gasoline,345.0,5.7,8.0,Automatic,Black,Black,None reported,Yes,5187
Mercedes-Benz,E-Class E 350,2021,117218,Gasoline,255.0,2.0,4.0,Automatic,white,beige,None reported,Yes,37310
Outra,MDX Touring,2003,265542,Gasoline,260.0,3.5,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,3640
Outra,Rover Range Rover Sport HSE,2019,67592,Gasoline,340.0,3.0,6.0,DCT,white,Black,None reported,Yes,44581
Mercedes-Benz,GL-Class GL 450 4MATIC,2012,280026,Gasoline,335.0,4.6,8.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,10919
Outra,TT 2.0T,2018,68639,Gasoline,220.0,2.0,4.0,DCT,Outra,Black,None reported,Yes,29111
Chevrolet,Corvette Grand Sport,2013,24945,Gasoline,430.0,6.2,8.0,DCT,white,Outra,None reported,Yes,40950
BMW,X5 xDrive35i,2013,112252,Gasoline,300.0,3.0,6.0,Automatic,white,Outra,At least 1 accident or damage reported,Yes,14559
Outra,LS 460 L,2007,205964,Gasoline,380.0,4.6,8.0,Automatic,Outra,beige,None reported,Yes,9099
Outra,Acadia SLT-2,2013,185075,Gasoline,288.0,3.6,6.0,Automatic,white,Outra,None reported,Yes,12740
Outra,Yukon Denali,2016,173407,Gasoline,420.0,6.2,8.0,Automatic,Black,Black,None reported,Yes,32305
Outra,LX 570 Base,2016,54162,Gasoline,383.0,5.7,8.0,Automatic,white,Outra,None reported,Yes,57239
Outra,Yukon Denali,2021,48316,Gasoline,420.0,6.2,8.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,67795
BMW,M4 Base,2020,50453,Gasoline,425.0,3.0,6.0,DCT,Outra,Outra,None reported,Yes,56830
Ford,E350 Super Duty XLT,2012,262323,E85 Flex Fuel,255.0,5.4,8.0,Automatic,white,Outra,None reported,Yes,17790
Outra,C30 T5 Premier Plus,2013,117482,Gasoline,227.0,2.5,5.0,Automatic,Outra,Black,None reported,Yes,12649
Outra,Yukon SLT,2015,229801,Gasoline,355.0,5.3,8.0,Automatic,white,Outra,None reported,Yes,20929
BMW,540 i,2017,158520,Gasoline,335.0,3.0,6.0,Automatic,Black,Black,None reported,Yes,22295
Outra,Tundra SR,2018,119091,E85 Flex Fuel,381.0,5.7,8.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,34580
BMW,X6 M Base,2017,40234,Gasoline,567.0,4.4,8.0,DCT,white,Outra,At least 1 accident or damage reported,Yes,59150
Ford,Mustang GT,2008,103803,Gasoline,300.0,4.6,8.0,Manual,Black,Outra,At least 1 accident or damage reported,Yes,14560
Outra,Wrangler Sport,2010,140415,Gasoline,202.0,3.8,6.0,Manual,Outra,Black,None reported,Yes,16835
Mercedes-Benz,AMG C 63 Base,2020,53990,Gasoline,469.0,4.0,8.0,Automatic,Outra,Black,None reported,Yes,52779
Outra,Yukon SLT,2015,152083,Gasoline,355.0,5.3,8.0,Automatic,white,beige,At least 1 accident or damage reported,Yes,27300
Mercedes-Benz,C-Class C 300 Luxury,2015,164153,Gasoline,241.0,2.0,4.0,Automatic,Black,Black,None reported,Yes,15470
Outra,Rover Range Rover Sport Supercharged HSE,2016,80144,Gasoline,340.0,3.0,6.0,Automatic,Outra,Outra,None reported,Yes,34125
Ford,Transit Connect XLT,2015,180247,Gasoline,169.0,2.5,4.0,Automatic,white,Black,At least 1 accident or damage reported,Yes,13195
Outra,Impreza 2.0i,2018,149669,Gasoline,152.0,2.0,4.0,CVT,Outra,Black,At least 1 accident or damage reported,Yes,14560
Outra,CT4 Luxury,2020,56649,Gasoline,237.0,2.0,4.0,Automatic,Outra,Black,None reported,Yes,25935
Outra,S4 3.0T Premium Plus,2018,42648,Gasoline,354.0,3.0,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,34580
Outra,Escalade EXT Base,2009,249448,E85 Flex Fuel,403.0,6.2,8.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,15379
Mercedes-Benz,Sprinter 2500,2016,230603,Diesel,161.0,2.1,4.0,Automatic,white,Black,None reported,Yes,30476
Chevrolet,Suburban LT,2017,314403,Gasoline,355.0,5.3,8.0,Outras,Black,Black,At least 1 accident or damage reported,Yes,23660
Ford,Mustang EcoBoost Premium,2017,143798,Gasoline,310.0,2.3,4.0,Automatic,white,Black,At least 1 accident or damage reported,Yes,19100
Outra,GX 470 Base,2005,183465,Gasoline,270.0,4.7,8.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,12240
Outra,Yukon XL Denali,2018,73413,Gasoline,420.0,6.2,8.0,Automatic,white,Outra,None reported,Yes,46410
Outra,GX 460 Base,2018,106056,Gasoline,301.0,4.6,8.0,DCT,Outra,Black,At least 1 accident or damage reported,Yes,31577
Outra,Town & Country Touring-L,2013,186478,E85 Flex Fuel,283.0,3.6,6.0,Automatic,Black,Black,None reported,Yes,8645
Outra,Pathfinder SL,2020,72420,Gasoline,284.0,3.5,6.0,CVT,Black,Black,None reported,Yes,26389
Outra,XC90 T6 Inscription,2020,36210,Gasoline,316.0,2.0,4.0,Automatic,Black,Outra,None reported,Yes,45500
Chevrolet,Avalanche LTZ,2013,157716,E85 Flex Fuel,320.0,5.3,8.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,25024
Outra,Escalade EXT Base,2007,159325,Gasoline,403.0,6.2,8.0,Automatic,Black,Black,None reported,Yes,20929
Ford,Transit Connect XLT,2015,312943,Gasoline,169.0,2.5,4.0,Automatic,white,Black,None reported,Yes,8998
Chevrolet,Suburban LT,2018,121451,Gasoline,355.0,5.3,8.0,Automatic,Outra,Black,None reported,Yes,31395
Chevrolet,Suburban 1500 LT,2015,269565,Gasoline,355.0,5.3,8.0,Automatic,Outra,Black,None reported,Yes,16380
Outra,Impreza WRX STI,2014,123919,Gasoline,305.0,2.5,4.0,Manual,Outra,Black,At least 1 accident or damage reported,Yes,27300
Outra,Countryman Cooper S ALL4,2016,153000,Gasoline,181.0,1.6,4.0,Automatic,Outra,Black,None reported,Yes,11602
Chevrolet,Corvette Base,2008,45303,Gasoline,430.0,6.2,8.0,DCT,Outra,beige,None reported,Yes,28210
Outra,1500 Big Horn,2015,226113,Gasoline,395.0,5.7,8.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,12740
Outra,MKX Black Label,2017,111738,Gasoline,335.0,2.7,6.0,Automatic,Outra,Black,None reported,Yes,24115
Ford,F-250 XL,2014,57775,E85 Flex Fuel,385.0,6.2,8.0,DCT,Outra,Outra,At least 1 accident or damage reported,Yes,25389
Outra,Verano Convenience,2013,109958,E85 Flex Fuel,180.0,2.4,4.0,DCT,Outra,Outra,None reported,Yes,10915
Chevrolet,Camaro 1SS,2019,30899,Gasoline,455.0,6.2,8.0,Manual,Outra,Black,None reported,Yes,37765
Mercedes-Benz,SLK-Class SLK230 Kompressor,2001,94629,Gasoline,190.0,2.3,4.0,Automatic,Outra,Black,None reported,Yes,8190
Outra,Continental GT Base,2009,69202,Gasoline,552.0,6.0,12.0,Automatic,Black,Black,None reported,Yes,44135
Ford,F-250 XLT,2019,149140,Diesel,450.0,6.7,8.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,45500
BMW,M5 Base,2018,65983,Gasoline,600.0,4.4,8.0,DCT,white,Outra,None reported,Yes,54782
Ford,F-250 Lariat,2015,152299,E85 Flex Fuel,385.0,6.2,8.0,Automatic,white,Black,At least 1 accident or damage reported,Yes,29575
Outra,Rover Range Rover 3.0L V6 Supercharged HSE,2019,79193,Gasoline,380.0,3.0,6.0,DCT,Black,Black,None reported,Yes,56807
Outra,Q5 2.0T Premium Plus,2018,81111,Gasoline,252.0,2.0,4.0,DCT,white,beige,None reported,Yes,25935
BMW,330 i xDrive,2017,101630,Gasoline,248.0,2.0,4.0,Automatic,white,beige,None reported,Yes,19565
Mercedes-Benz,GL-Class GL 450,2011,222170,Gasoline,335.0,4.7,8.0,Automatic,white,beige,None reported,Yes,15015
Outra,Grand Caravan R/T,2013,69202,E85 Flex Fuel,283.0,3.6,6.0,Automatic,Outra,Black,None reported,Yes,31850
Outra,Panamera Turbo,2018,48039,Gasoline,550.0,4.0,8.0,Automatic,Outra,Outra,None reported,Yes,81672
Outra,FX50 Base,2009,305968,Gasoline,390.0,5.0,8.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,11375
Outra,Civic LX,2016,178637,Gasoline,158.0,2.0,4.0,Automatic,Outra,Black,None reported,Yes,11830
Outra,Wrangler Rubicon,2014,160049,Gasoline,285.0,3.6,6.0,Manual,Outra,Black,None reported,Yes,19110
Outra,Compass Latitude,2020,28164,Gasoline,180.0,2.4,4.0,Automatic,Outra,Black,None reported,Yes,23382
Mercedes-Benz,CLA-Class CLA 250,2015,123522,Gasoline,208.0,2.0,4.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,14559
Outra,Altima 2.5 SL,2014,246793,Gasoline,182.0,2.5,4.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,8190
Outra,Optima EX,2015,176352,Gasoline,192.0,2.4,4.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,10829
Mercedes-Benz,S-Class S 550 4MATIC,2016,108277,Gasoline,449.0,4.7,8.0,Automatic,white,Black,None reported,Yes,38219
Outra,Terrain Denali,2016,231746,Gasoline,301.0,3.6,6.0,Automatic,white,Black,None reported,Yes,16744
BMW,X5 M Base,2017,99414,Gasoline,567.0,4.4,8.0,DCT,Outra,Black,None reported,Yes,41860
Outra,Tacoma Base,2009,78456,Gasoline,159.0,2.7,4.0,Manual,Outra,Outra,None reported,Yes,16289
Chevrolet,Tahoe LT,2018,120701,Gasoline,355.0,5.3,8.0,Automatic,Outra,Black,None reported,Yes,32760
Outra,A3 2.0T,2010,134380,Gasoline,200.0,2.0,4.0,DCT,Outra,Black,None reported,Yes,5915
Outra,Pilot EX-L,2020,70811,Gasoline,280.0,3.5,6.0,Automatic,white,Black,None reported,Yes,31849
Outra,Ghibli S Q4,2017,86100,Gasoline,404.0,3.0,6.0,Automatic,Outra,Black,None reported,Yes,26117
Outra,Seltos S,2021,25910,Gasoline,146.0,2.0,4.0,Automatic,Outra,Black,None reported,Yes,23205
Ford,Mustang GT,2014,62056,Gasoline,420.0,5.0,8.0,Manual,Black,Black,At least 1 accident or damage reported,Yes,25935
Outra,Accent SEL,2022,8208,Gasoline,120.0,1.6,4.0,Automatic,Outra,Black,None reported,Yes,17745
BMW,335 i xDrive,2009,112274,Gasoline,300.0,3.0,6.0,Manual,Black,Black,None reported,Yes,17745
Outra,XF Premium,2011,170590,Gasoline,385.0,5.0,8.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,8554
Ford,Expedition Limited,2021,72420,Gasoline,375.0,3.5,6.0,DCT,Outra,Black,None reported,Yes,47320
Outra,MKZ Base,2011,134807,Gasoline,263.0,3.5,6.0,Automatic,Black,Black,None reported,Yes,8185
Mercedes-Benz,AMG C 43 Base 4MATIC,2018,66788,Gasoline,362.0,3.0,6.0,Automatic,white,Outra,At least 1 accident or damage reported,Yes,36262
Outra,GranTurismo Base,2015,45062,Gasoline,444.0,4.7,8.0,Automatic,white,Outra,None reported,Yes,40949
Ford,F-150 FX4,2014,137599,Gasoline,411.0,6.2,8.0,DCT,Black,Black,None reported,Yes,24479
Chevrolet,Silverado 2500 H/D,2001,268760,Gasoline,300.0,6.0,8.0,Automatic,white,Outra,At least 1 accident or damage reported,Yes,5915
Outra,QX56 Base,2011,165779,Gasoline,400.0,5.6,8.0,Automatic,Black,beige,None reported,Yes,12285
Outra,Q5 2.0T Premium,2012,191512,Gasoline,211.0,2.0,4.0,Automatic,Outra,Outra,None reported,Yes,10920
Outra,2500 Tradesman,2018,83686,Diesel,350.0,6.7,6.0,Automatic,Outra,Black,None reported,Yes,45500
BMW,X1 sDrive28i,2014,80628,Gasoline,240.0,2.0,4.0,Automatic,Outra,beige,None reported,Yes,9823
Outra,Impreza WRX Sti,2005,151278,Gasoline,300.0,2.5,4.0,Manual,Black,Outra,None reported,Yes,17745
Outra,911 Carrera 4S,2002,192317,Gasoline,320.0,3.6,6.0,Manual,Black,Black,At least 1 accident or damage reported,Yes,33665
Outra,Macan S,2019,59063,Gasoline,348.0,3.0,6.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,44581
Outra,XTS Luxury,2017,111510,Gasoline,304.0,3.6,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,19107
Mercedes-Benz,GLS 450 Base 4MATIC,2019,31865,Gasoline,362.0,3.0,6.0,Automatic,Outra,Black,None reported,Yes,48958
Outra,S4 3.0T Premium Plus,2013,147862,Gasoline,333.0,3.0,6.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,21840
Outra,Grand Caravan SE,2018,102998,E85 Flex Fuel,283.0,3.6,6.0,Automatic,white,Outra,None reported,Yes,31850
BMW,M240 i,2019,31060,Gasoline,335.0,3.0,6.0,Automatic,white,Outra,None reported,Yes,32760
Chevrolet,Suburban RST,2021,83686,Gasoline,355.0,5.3,8.0,Automatic,Outra,Black,None reported,Yes,55510
Chevrolet,Camaro 2LT,2010,138677,Gasoline,304.0,3.6,6.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,15470
Ford,F-150 XLT,2020,148060,Gasoline,375.0,3.5,6.0,Automatic,Outra,Black,None reported,Yes,27299
Ford,Mustang GT Premium,2016,41387,Gasoline,435.0,5.0,8.0,Manual,Black,Black,None reported,Yes,30849
Outra,370Z NISMO Tech,2016,68558,Gasoline,350.0,3.7,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,29074
Ford,Escape PHEV SE,2022,3040,Plug-In Hybrid,221.0,2.5,4.0,CVT,white,Outra,None reported,Yes,29894
Outra,Cayenne Turbo,2004,148864,Gasoline,450.0,4.5,8.0,DCT,Outra,Black,None reported,Yes,10920
BMW,M4 Base,2016,100584,Gasoline,425.0,3.0,6.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,36855
Outra,Challenger SXT,2022,47476,Gasoline,303.0,3.6,6.0,Automatic,Outra,Black,None reported,Yes,28210
Outra,Wrangler Unlimited Rubicon 392,2021,61155,Gasoline,470.0,6.4,8.0,DCT,Outra,Black,None reported,Yes,66412
Outra,XKR Base,2007,80467,Gasoline,420.0,4.2,8.0,DCT,Black,beige,At least 1 accident or damage reported,Yes,19929
Outra,Escalade ESV Platinum,2017,151232,Gasoline,420.0,6.2,8.0,Automatic,white,beige,None reported,Yes,42770
Chevrolet,Tahoe LS,2005,273588,Gasoline,285.0,4.8,8.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,8190
Chevrolet,Camaro 2SS,2022,12002,Gasoline,455.0,6.2,8.0,Manual,Outra,Black,None reported,Yes,43225
Ford,Fusion Hybrid Base,2012,254865,Hybrid,191.0,2.5,4.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,7508
Chevrolet,Corvette Stingray w/2LT,2021,39703,Gasoline,490.0,6.2,8.0,DCT,white,Outra,None reported,Yes,65975
Chevrolet,Cruze LT,2012,312213,Gasoline,138.0,1.4,4.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,4459
Mercedes-Benz,C-Class C 300 4MATIC,2021,30578,Gasoline,255.0,2.0,4.0,Automatic,Outra,beige,None reported,Yes,34579
Chevrolet,Monte Carlo Supercharged SS,2004,239470,Gasoline,240.0,3.8,6.0,Automatic,Outra,Black,None reported,Yes,5915
Outra,S2000 Base,2001,192960,Gasoline,240.0,2.0,4.0,Manual,Black,Outra,At least 1 accident or damage reported,Yes,16380
Outra,Escalade Premium,2015,114263,Gasoline,420.0,6.2,8.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,32759
Ford,E250 Cargo,2013,140819,E85 Flex Fuel,225.0,4.6,8.0,Automatic,white,Outra,At least 1 accident or damage reported,Yes,16177
Outra,Q7 3.0T Premium,2017,173809,Gasoline,333.0,3.0,6.0,Automatic,Outra,Outra,None reported,Yes,23659
BMW,328 i xDrive,2011,177028,Gasoline,230.0,3.0,6.0,Automatic,Black,beige,At least 1 accident or damage reported,Yes,5460
Outra,CR-V LX,2004,283665,Gasoline,160.0,2.4,4.0,Manual,Outra,Outra,None reported,Yes,3412
Outra,Beetle 1.8T,2016,48280,Gasoline,170.0,1.8,4.0,DCT,Outra,beige,At least 1 accident or damage reported,Yes,17290
Ford,Focus SE,2009,173004,Gasoline,132.0,2.0,4.0,Automatic,white,Black,None reported,Yes,8645
Outra,Navigator Premiere,2018,37820,Gasoline,450.0,3.5,6.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,45500
Ford,Excursion XLS,2004,262323,Diesel,325.0,6.0,8.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,16380
Outra,Navigator L Reserve,2019,104374,Gasoline,450.0,3.5,6.0,Automatic,Outra,beige,None reported,Yes,42765
Outra,Enclave 1XL,2011,273588,Gasoline,288.0,3.6,6.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,3640
Outra,Magnum R/T,2005,154497,Gasoline,340.0,5.7,8.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,10920
Outra,Touareg VR6 Lux,2012,198271,Gasoline,280.0,3.6,6.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,11329
Outra,Grand Cherokee Limited,2018,80345,Gasoline,293.0,3.6,6.0,Automatic,white,Black,None reported,Yes,24115
Outra,Gladiator Overland,2020,69202,Gasoline,285.0,3.6,6.0,Automatic,white,beige,None reported,Yes,42315
Outra,Escalade Luxury,2018,86019,Gasoline,420.0,6.2,8.0,Automatic,white,beige,None reported,Yes,45499
Outra,Sky Red Line,2009,215652,Gasoline,260.0,2.0,4.0,Manual,Outra,Black,At least 1 accident or damage reported,Yes,8645
BMW,X5 PHEV xDrive45e,2023,25325,Plug-In Hybrid,389.0,3.0,6.0,Automatic,Outra,Outra,None reported,Yes,61789
Outra,GranTurismo Base,2008,112654,Gasoline,405.0,4.2,8.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,11830
BMW,X6 xDrive50i,2019,72420,Gasoline,445.0,4.4,8.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,42769
Outra,Venza XLE,2013,166512,Gasoline,268.0,3.5,6.0,Automatic,white,Outra,At least 1 accident or damage reported,Yes,12922
Chevrolet,Silverado 1500 LT Trail Boss,2020,78858,Gasoline,355.0,5.3,8.0,Automatic,white,Black,None reported,Yes,40859
Outra,Hardtop Cooper S,2016,67077,Gasoline,189.0,2.0,4.0,Automatic,Outra,Black,None reported,Yes,15920
Ford,F-150 Platinum,2018,59707,E85 Flex Fuel,395.0,5.0,8.0,Automatic,Black,Black,None reported,Yes,41860
Outra,Ascent Touring 7-Passenger,2020,65936,Gasoline,260.0,2.4,4.0,DCT,Outra,Outra,None reported,Yes,29575
Outra,RX 350 Base,2013,264737,Gasoline,270.0,3.5,6.0,Automatic,white,Black,At least 1 accident or damage reported,Yes,15015
